Date/Time,BS - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),BS - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Air Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LIBRARY 1:Zone Air Temperature [C](TimeStep),BS - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - QA 1:Zone Air Temperature [C](TimeStep),BS - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LOBBY 1:Zone Air Temperature [C](TimeStep),BS - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),BS - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),BS - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) ,RL - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),RL - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Air Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LIBRARY 1:Zone Air Temperature [C](TimeStep),RL - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - QA 1:Zone Air Temperature [C](TimeStep),RL - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LOBBY 1:Zone Air Temperature [C](TimeStep),RL - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),RL - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),RL - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/18  05:15:00,21.86872257,24,22.02085093,24,22.05150575,24,22.02075208,24,21.50619265,24,22.05937053,24,21.11576655,24,0.0,0.0,-0.764775094,-0.884923404,-2.506639278,-1.32720708,-0.647748574,-1.031750797,-0.72319647,21.86872257,26,22.02085093,25,22.05150575,24,22.02075208,23,21.50619265,24,22.05937053,25,21.11576655,26,0.0,0.0,-0.87025003,-0.989926007,-2.667993608,-1.460919667,-0.752645588,-1.153959305,-0.830868009
 03/18  05:30:00,21.8329563,24,21.99068261,24,22.01612673,24,21.98847019,24,21.46302652,24,22.0270093,24,21.06387533,24,0.0,0.0,-0.773578594,-0.895220584,-2.519897792,-1.342332486,-0.658685504,-1.047918543,-0.733776786,21.8329563,26,21.99068261,25,22.01612673,24,21.98847019,23,21.46302652,24,22.0270093,25,21.06387533,26,0.0,0.0,-0.879302593,-1.000513994,-2.682571391,-1.476548157,-0.763852678,-1.170670405,-0.843567445
 03/18  05:45:00,21.79759818,24,21.96115423,24,21.9812271,24,21.95654142,24,21.42079324,24,21.99495697,24,21.01447778,24,0.0,0.0,-0.782472207,-0.90554315,-2.533125729,-1.357149014,-0.669482051,-1.0635851,-0.744188834,21.79759818,26,21.96115423,25,21.9812271,24,21.95654142,23,21.42079324,24,21.99495697,25,21.01447778,26,0.0,0.0,-0.888447929,-1.011128138,-2.696935297,-1.491857518,-0.774915815,-1.186862243,-0.854963027
 03/18  06:00:00,21.76210148,24,21.93129034,24,21.94601664,24,21.9243982,24,21.37857014,24,21.96265538,24,20.9658645,24,0.0,0.0,-0.791494728,-0.916003482,-2.547090686,-1.372092105,-0.680403389,-1.079165309,-0.754844803,21.76210148,26,21.93129034,25,21.94601664,24,21.9243982,23,21.37857014,24,21.96265538,25,20.9658645,26,0.0,0.0,-0.897725795,-1.021883921,-2.711465455,-1.5072941,-0.786107027,-1.202964177,-0.866607168
 03/18  06:15:00,21.7285305,24,21.90313256,24,21.91116141,24,21.89477505,24,21.33915157,24,21.93274506,24,20.9230395,24,0.0,0.0,-0.799246709,-0.926041777,-2.559194441,-1.384800042,-0.689953981,-1.090660586,-0.765591162,21.7285305,26,21.90313256,25,21.91116141,24,21.89477505,23,21.33915157,24,21.93274506,25,20.9230395,26,0.0,0.0,-0.905934534,-1.032652814,-2.724026207,-1.520430737,-0.796021961,-1.21485637,-0.878315139
 03/18  06:30:00,21.6969561,24,21.87713343,24,21.87674221,24,21.86754857,24,21.30303653,24,21.90507231,24,20.88734956,24,0.0,0.0,-0.806606472,-0.936040268,-2.570652016,-1.396810937,-0.699008382,-1.100647302,-0.775901971,21.6969561,26,21.87713343,25,21.87674221,24,21.86754857,23,21.30303653,24,21.90507231,25,20.88734956,26,0.0,0.0,-0.91401399,-1.043603826,-2.735878955,-1.532844612,-0.80582244,-1.225185681,-0.889546474
 03/18  06:45:00,21.67189123,24,21.85811595,24,21.84526469,24,21.84738179,24,21.27901936,24,21.88401569,24,20.87462892,24,0.0,506.5146562,-0.81030088,-0.944456105,-2.577425418,-1.401327526,-0.704726894,-1.097751766,-0.782681036,21.67189123,26,21.85811595,25,21.84526469,24,21.84738179,23,21.27901936,24,21.88401569,25,20.87462892,26,0.0,694.6486714,-0.918275117,-1.054045064,-2.742893271,-1.537535175,-0.812149614,-1.222230863,-0.897091078
 03/18  07:00:00,21.6569075,24,21.84990028,24,21.81987777,24,21.83728718,24,21.2734743,24,21.87241349,24,20.89503337,24,0.0,1296.192068,-0.810906214,-0.950849008,-2.58017267,-1.399768824,-0.707530549,-1.085269768,-0.786251003,21.6569075,25,21.84990028,24,21.81987777,24,21.83728718,24,21.2734743,22,21.87241349,25,20.89503337,23,0.0,1777.634836,-0.919152058,-1.061166983,-2.745743822,-1.535946862,-0.815306885,-1.209363814,-0.90113096
 03/18  07:15:00,21.65657186,24,23.46012233,24,23.87029525,24,21.83844714,24,21.28605642,24,21.87199543,24,21.45271638,24,2247.010389,2364.857525,-0.531572691,-0.632782662,-2.579390372,-1.393176983,-0.707635176,-0.964163723,-0.786027912,21.65657186,25,23.46012233,24,23.87029525,24,21.83844714,24,21.28605642,22,21.87199543,25,21.45271638,23,2247.010389,3243.233176,-0.630865731,-0.730117385,-2.744938207,-1.529150932,-0.815424419,-1.083048771,-0.900925845
 03/18  07:30:00,21.66881169,24,23.90431833,24,23.97791,24,21.8507981,24,21.3131828,24,21.88257094,24,21.74332563,24,2592.164471,3682.606319,-0.415988859,-0.582374242,-2.572085298,-1.37880554,-0.703230177,-0.882298706,-0.780267804,21.6680558,23,24.38540375,25,23.99617468,24,21.85059096,26,21.31404984,25,21.88214671,24,21.77180853,24,2408.432,5050.431523,-0.429201825,-0.675465816,-2.737451867,-1.514157173,-0.810886594,-0.989164724,-0.895078065
 03/18  07:45:00,22.29297375,24,23.99720218,24,23.99517838,24,21.87718563,24,21.35959479,24,22.23497846,24,22.03557897,24,2590.084197,4555.282126,-0.376150602,-0.561413619,-2.558456349,-1.357556845,-0.639034418,-0.810229403,-0.668586076,22.29235743,23,24.77894665,25,23.99668653,24,21.87682803,26,21.35954495,26,22.23460575,25,22.04374927,24,2493.75402,6247.244058,-0.310734704,-0.657946519,-2.72337894,-1.492292883,-0.745015856,-0.915109904,-0.773792498
 03/18  08:00:00,22.97696199,24,23.99799067,24,23.99641234,24,21.93827426,24,21.46533371,24,22.60962585,24,22.52285208,24,2622.696018,5460.783703,-0.347468682,-0.542862521,-2.531513294,-1.318227734,-0.561848278,-0.693631862,-0.528309307,22.94924072,23,23.98357912,24,23.99653313,24,21.93807823,24,21.46501062,26,22.60948236,25,22.52067736,24,2907.11021,7489.074793,-0.404997048,-0.639252179,-2.695479444,-1.451840074,-0.664410029,-0.798317079,-0.635113073
 03/18  08:15:00,23.08785619,24,23.40940702,24,23.56340093,24,23.24762155,24,22.14997895,24,22.69837136,24,22.72608071,24,5.769576168,6379.197344,-0.432222746,-0.601270332,-2.237735991,-1.152035633,-0.525825055,-0.603173044,-0.477318415,22.98576857,23,23.47558379,24,23.56367591,24,23.24751952,24,22.14983419,26,22.69829001,25,22.72601612,24,84.99095294,8748.6135,-0.488585892,-0.698068715,-2.382548239,-1.271003688,-0.627467428,-0.705355581,-0.598098525
 03/18  08:30:00,23.27151016,24,23.20025958,24,23.46474143,24,23.72910011,24,22.54928959,24,22.83239195,24,23.00153643,24,17.27556882,7303.34173,-0.45173387,-0.601344068,-2.083413789,-1.023794702,-0.481104134,-0.496245231,-0.41439634,23.23411265,25,23.24705425,24,23.46500358,24,23.7290566,24,22.00205585,22,22.83235145,25,22.93840385,23,1954.940911,10016.01152,-0.512927942,-0.69811749,-2.223879798,-1.250149507,-0.581596714,-0.606840115,-0.524829519
 03/18  08:45:00,23.4559812,24,23.12125729,24,23.4652182,24,23.95570652,24,22.90592004,24,22.97052271,24,23.30193388,24,42.73959552,7964.548958,-0.44047869,-0.576396884,-1.997208449,-0.909782181,-0.433369778,-0.382221823,-0.348754155,23.4306804,25,23.15760321,24,23.46553264,24,23.95568659,24,21.99884756,22,22.97049861,25,23.27686102,24,1906.854241,10922.81,-0.503961851,-0.672423524,-2.135253089,-1.221867782,-0.532622999,-0.486571523,-0.454090958
 03/18  09:00:00,23.81079169,24,22.96360456,24,23.46958996,24,23.99845966,24,23.64572709,24,23.22385311,24,23.89179579,24,184.1402451,8606.45361,-0.435311289,-0.545387561,-1.944580485,-0.717498965,-0.359291492,-0.210410898,-0.243392064,23.80397014,25,22.99177881,24,23.47005549,24,23.99845884,24,21.99848767,22,23.2238525,25,23.88961593,24,2298.151023,11803.13638,-0.500542737,-0.640472321,-2.081216155,-1.192853362,-0.456732219,-0.305264738,-0.343071583
 03/18  09:15:00,23.93289677,24,23.91378822,24,23.94941938,24,24.00010429,24,23.84574806,24,23.32742915,24,23.97838894,24,3962.120023,9220.184382,-0.240816742,-0.424530793,-1.901428845,-0.615122884,-0.311338776,-0.1204502,-0.181017139,23.94848325,25,23.92364268,24,23.9494511,24,24.00010425,24,21.9988797,22,23.32740979,25,23.97637398,24,6132.345046,12644.8243,-0.306897796,-0.516187027,-2.036874021,-1.147764638,-0.407523652,-0.212012676,-0.274696867
 03/18  09:30:00,23.999562,24,23.98781789,24,23.99216195,24,24.0001279,24,23.99981065,24,23.46274498,24,23.99883743,24,4930.643176,9803.377163,-0.200363699,-0.377720055,-1.855150449,-0.518964906,-0.253960209,-0.047638514,-0.12783296,23.08935464,23,24.81985753,25,23.99505847,24,24.7905331,26,22.95421826,26,23.44695773,25,23.99937731,24,4692.474624,13444.63154,-0.106966271,-0.463968135,-1.823879608,-0.90973285,-0.352438785,-0.135446791,-0.404308896
 03/18  09:45:00,23.99949818,24,23.99482048,24,23.99593563,24,24.00042487,24,23.99959236,24,23.60031916,24,23.99881131,24,5597.164652,10191.56769,-0.156714054,-0.331356441,-1.806591653,-0.45094256,-0.1970624,0.024501516,-0.087189189,23.8764711,25,24.0260947,24,23.99713466,24,24.03014203,24,22.03276538,22,23.59086521,25,23.99923957,24,7319.073531,13977.00712,-0.202940672,-0.418653109,-1.927978758,-1.023654341,-0.292223386,-0.061217706,-0.234103091
 03/18  10:00:00,23.9991735,24,23.99503801,24,23.99628144,24,24.00038458,24,23.99932891,24,23.85531365,24,23.99858585,24,6567.879414,10532.09779,-0.125812759,-0.287996488,-1.757064474,-0.386634367,-0.114565812,0.08747734,-0.051735038,23.05496375,23,24.90765222,25,23.9978081,24,25.08153253,26,23.30316967,26,23.75954693,25,23.99916123,24,5512.017614,14444.01983,-0.016601981,-0.373855565,-1.664457636,-0.736782767,-0.226782013,0.009663532,-0.343436816
 03/18  10:15:00,23.99879911,24,23.9950855,24,23.99625922,24,23.99968924,24,23.99906841,24,23.9989281,24,23.99818343,24,7637.95554,10820.81281,-0.092106302,-0.243568325,-1.707086209,-0.323946626,-0.048627509,0.148276261,-0.020537907,22.99928457,23,24.02977146,24,23.99843235,24,24.00357967,24,23.9818633,26,23.9478778,25,23.99919646,24,6849.744586,14839.97185,-0.125665748,-0.328108929,-1.839468068,-0.517971035,-0.15564698,0.079383812,-0.338322776
 03/18  10:30:00,23.99883314,24,23.99552261,24,23.99618837,24,24.00027572,24,23.99903739,24,24.00002492,24,23.99905907,24,7153.450758,11061.2531,-0.115864012,-0.226007205,-1.724402375,-0.366102834,-0.051303092,-0.018697439,-0.037604389,22.99852087,23,24.91708275,25,23.99774762,24,25.42491929,26,24.45798084,26,24.03511262,25,23.99932955,24,5516.581561,15169.71853,-0.000571945,-0.310062556,-1.559789816,-0.455063675,-0.142220596,-0.08333852,-0.35793794
 03/18  10:45:00,23.99875686,24,23.99545363,24,23.99601811,24,24.00020554,24,23.99900282,24,23.99979133,24,23.99917404,24,7686.154276,11310.85539,-0.098066788,-0.200248209,-1.70164227,-0.342159156,-0.034092786,0.002830539,-0.028522026,24.05653833,25,24.04246611,24,23.99858117,24,24.06208947,24,22.47949235,22,24.16903004,25,23.99962041,24,10025.8682,15512.03025,-0.128123303,-0.2836212,-1.818302608,-0.801499426,-0.09684621,-0.062414115,-0.16545108
 03/18  11:00:00,23.99787046,24,23.99275892,24,23.99430503,24,24.00013559,24,23.99824116,24,23.99956408,24,23.99856792,24,7893.182447,11522.63605,-0.098145559,-0.197667411,-1.702043507,-0.347942206,-0.035626813,-0.003224796,-0.038820502,23.04336411,23,24.97406136,25,23.99715586,24,25.53565535,26,23.96125481,25,24.00288251,24,23.99917917,24,6208.285888,15802.4723,0.024757424,-0.280883586,-1.5109664,-0.559437094,-0.124950712,-0.06861041,-0.3337299
 03/18  11:15:00,23.99979775,24,23.99968106,24,23.99956325,24,23.99502888,24,23.99847901,24,23.96052523,24,23.9959441,24,4712.866376,11802.97756,-0.121077183,-0.217242741,-1.736077497,-0.368626149,-0.049334824,-0.021640389,-0.056130404,22.99994769,23,23.66626466,24,24.00002964,24,24.1263357,24,24.49687246,26,23.97319222,25,23.99888275,24,3824.608288,16186.94066,-0.220047856,-0.301252841,-1.828527818,-0.448390651,-0.134994486,-0.088425575,-0.372771581
 03/18  11:30:00,24.00000898,24,24.00003549,24,24.00007136,24,23.99532375,24,23.99894297,24,23.90314684,24,23.99617008,24,4474.437711,12075.39023,-0.134311134,-0.228594347,-1.778788849,-0.392248483,-0.065072956,-0.047996299,-0.069990067,23.53173415,25,23.9223273,24,24.00002302,24,24.00106312,24,22.471133,22,23.92950396,25,23.99916909,24,6684.283702,16560.53518,-0.204675779,-0.316997137,-1.899542893,-0.849149807,-0.149598985,-0.113269122,-0.306538245
 03/18  11:45:00,24.00001972,24,24.00004863,24,24.00009434,24,23.99721566,24,23.99897755,24,23.84738966,24,23.99676222,24,4260.260793,12060.94269,-0.146362816,-0.239610942,-1.810242162,-0.413696823,-0.079602284,-0.069608283,-0.081609021,23.02562268,23,23.99899675,24,24.0000548,24,23.99890952,24,23.73147718,26,23.88938657,25,23.99781623,24,3292.396988,16540.7214,-0.203522551,-0.333883959,-1.923675824,-0.669264369,-0.163920895,-0.134698835,-0.400284475
 03/18  12:00:00,24.00003131,24,24.00005256,24,24.00009108,24,23.99900885,24,23.99918147,24,23.80107797,24,23.99725436,24,4116.690813,12001.80294,-0.156527703,-0.249810717,-1.83113244,-0.428158026,-0.091338381,-0.085138275,-0.090955865,23.4953247,25,23.99948317,24,24.00002415,24,23.99988208,24,22.18170504,22,23.84306343,25,23.99912657,24,6084.510575,16459.61546,-0.216974904,-0.348263118,-1.94360271,-0.970921803,-0.177543253,-0.15235458,-0.346144899
 03/18  12:15:00,24.00006015,24,23.99408883,24,24.00009752,24,23.9983303,24,23.99932039,24,23.76411669,24,23.9975703,24,3972.261402,11896.11546,-0.167120585,-0.259177101,-1.845668664,-0.438392192,-0.100600503,-0.096136148,-0.09850891,23.02349612,23,23.99527157,24,24.00005444,24,24.00004829,24,23.36678917,26,23.81035008,25,23.99827605,24,3021.749613,16314.67262,-0.229531726,-0.361664767,-1.957955782,-0.783635161,-0.188222543,-0.166027756,-0.430780643
 03/18  12:30:00,24.00005427,24,23.97242937,24,23.99656851,24,23.99848818,24,23.9993925,24,23.73608698,24,23.99772918,24,3913.57715,11745.02954,-0.178769573,-0.27016638,-1.855160305,-0.444368199,-0.107006386,-0.10241607,-0.103869238,23.44112252,25,23.98434578,24,23.99748863,24,24.00002684,24,22.12015992,22,23.77588663,25,23.99910966,24,5712.604838,16107.46908,-0.240445028,-0.375630416,-1.96955385,-1.019193528,-0.197229918,-0.175275301,-0.379577161
 03/18  12:45:00,24.00008744,24,23.94091091,24,23.97158689,24,23.99871749,24,23.99940619,24,23.71745079,24,23.99776737,24,3929.112406,11717.63424,-0.190150988,-0.28405923,-1.861068551,-0.446495574,-0.11044082,-0.104610733,-0.107027129,23.6441679,25,23.96804889,24,23.97568067,24,23.99908859,24,22.00616973,22,23.75625761,25,23.99846872,24,4987.215855,16069.89838,-0.250033192,-0.390168212,-1.977143897,-1.072902231,-0.202599011,-0.180156628,-0.348055706
 03/18  13:00:00,24.00009788,24,23.910027,24,23.92938586,24,23.99889059,24,23.99937717,24,23.70813073,24,23.99772521,24,3968.422016,11649.11865,-0.199861781,-0.299328199,-1.864368174,-0.445850543,-0.111128141,-0.104130232,-0.108323471,23.80894838,25,23.94156627,24,23.93504549,24,23.99869201,24,21.99819554,22,23.73355306,25,23.99748714,24,5094.46225,15975.93415,-0.259417142,-0.405613447,-1.983125687,-1.085739564,-0.206112343,-0.182418471,-0.322820605
 03/18  13:15:00,23.99907018,24,23.97744771,24,23.9606957,24,24.00059786,24,23.99930753,24,23.94780447,24,23.99990466,24,7026.830627,11546.27545,-0.171826658,-0.296145746,-1.862129803,-0.441150584,-0.06643911,-0.100085092,-0.107039608,24.27386317,25,23.9918541,24,23.98297051,24,24.0002665,24,21.99909928,22,23.96812068,25,23.99992619,24,8002.29763,15834.89204,-0.238635827,-0.391970518,-1.980887038,-1.086792202,-0.163184152,-0.179657626,-0.240725139
 03/18  13:30:00,23.99892716,24,23.99015171,24,23.97631176,24,24.00065537,24,23.99922096,24,23.99475759,24,24.00002027,24,7341.140533,11414.04153,-0.163726658,-0.303575568,-1.85224592,-0.435632587,-0.058630726,-0.090177774,-0.109311247,23.12549079,23,24.88237255,25,23.99752396,24,25.19150784,26,23.2381171,26,24.08245036,25,23.99998033,24,5560.101513,15653.54267,-0.082597222,-0.391102977,-1.727996725,-0.850128243,-0.137161609,-0.17271764,-0.433913939
 03/18  13:45:00,23.99890035,24,23.99294132,24,23.98497585,24,24.00040955,24,23.99912911,24,23.99956967,24,23.99993861,24,7429.304257,11247.74682,-0.158388545,-0.306466701,-1.840869542,-0.429407061,-0.059030308,-0.080323911,-0.111620051,24.00835707,25,24.03356541,24,23.99714933,24,24.05090124,24,22.04725352,22,24.15507126,25,23.99994439,24,8877.888806,15425.48136,-0.217368868,-0.391898752,-1.943963859,-1.054150823,-0.118103247,-0.165833075,-0.295952892
 03/18  14:00:00,23.99888925,24,23.99335762,24,23.98951904,24,24.00019482,24,23.99903291,24,23.99976253,24,23.9998262,24,7644.935662,11039.83218,-0.15379196,-0.305899686,-1.828718639,-0.42229367,-0.059804165,-0.070267902,-0.112906961,23.20058889,23,24.90259054,25,23.99724113,24,25.23630471,26,23.28798877,25,23.986481,24,23.99989833,24,5930.825447,15140.34127,-0.069972504,-0.392027519,-1.697763531,-0.832686445,-0.145998777,-0.155763131,-0.425278834
 03/18  14:15:00,23.99888353,24,23.99327127,24,23.99153388,24,24.0000801,24,23.99894701,24,23.99985221,24,23.99976685,24,7555.378525,10792.66721,-0.15249918,-0.305715749,-1.819762847,-0.419486561,-0.062516374,-0.069496639,-0.1157259,23.00127008,23,24.0432677,24,23.99850901,24,23.99244529,24,23.98529516,26,24.15631241,25,23.99994367,24,6617.817987,14801.37218,-0.210179877,-0.392315854,-1.954489908,-0.682284643,-0.114226371,-0.156883784,-0.472102129
 03/18  14:30:00,23.99894659,24,23.99313406,24,23.99230512,24,24.00044461,24,23.99888074,24,23.9998448,24,23.99975111,24,7426.700854,10501.84099,-0.152488784,-0.306045385,-1.81163979,-0.417813841,-0.065437355,-0.071632375,-0.118395526,22.99948213,23,24.96687525,25,23.99733378,24,25.35612764,26,24.47104216,26,24.20292478,25,23.99990207,24,5372.384163,14402.52479,-0.061569263,-0.393118207,-1.680601867,-0.581610224,-0.101132501,-0.160435367,-0.475412356
 03/18  14:45:00,23.99899227,24,23.99306382,24,23.99257772,24,24.00021289,24,23.99889455,24,23.99985172,24,23.9998051,24,7216.020201,9413.518351,-0.15412235,-0.307175942,-1.804896418,-0.422042575,-0.068634415,-0.078841066,-0.121360877,22.99960753,23,24.02322028,24,23.99781341,24,24.03988227,24,24.84091816,26,24.2491616,25,23.99994666,24,6292.648725,12909.96802,-0.217913137,-0.394179658,-1.945891096,-0.508672405,-0.089352918,-0.168892216,-0.479015864
 03/18  15:00:00,23.99903754,24,23.99301549,24,23.99267231,24,24.00003908,24,23.99895763,24,23.99987468,24,23.99968969,24,6958.483647,8365.171842,-0.156711745,-0.308788306,-1.799207207,-0.428032284,-0.071859874,-0.087884173,-0.124486584,22.99951733,23,24.96512315,25,23.99723979,24,25.39120917,26,25.06337262,26,24.2704686,25,23.99988445,24,5045.26375,11472.23567,-0.068119922,-0.395807885,-1.678246141,-0.462973089,-0.082097373,-0.179267119,-0.482711589
 03/18  15:15:00,23.99907421,24,23.99300213,24,23.99427898,24,23.99997267,24,23.99903714,24,23.99988811,24,23.99974316,24,6639.429754,7348.463748,-0.158832041,-0.307866621,-1.79281351,-0.433441959,-0.074091878,-0.094333608,-0.126750253,22.99953957,23,24.99769686,25,23.99797584,24,25.89697455,26,25.41890999,26,24.30080538,25,23.99990065,24,4734.407481,10077.89314,-0.045325643,-0.394900459,-1.549330406,-0.388336263,-0.067881862,-0.185177638,-0.485993394
 03/18  15:30:00,23.99911785,24,23.99298972,24,23.99462141,24,24.00059694,24,23.99913374,24,23.99991831,24,23.99983152,24,6421.07815,6374.868225,-0.161846071,-0.307729079,-1.788058099,-0.440708469,-0.076565179,-0.102833173,-0.129483262,22.99902988,23,24.99657089,25,23.99605124,24,25.97981478,26,25.60209737,26,24.31094138,25,23.99986576,24,4538.417797,8742.676423,-0.029889719,-0.395093008,-1.527165686,-0.341199231,-0.06555011,-0.193061971,-0.489785578
 03/18  15:45:00,23.99916746,24,23.99296232,24,23.99449244,24,24.00054055,24,23.99924619,24,23.99996006,24,23.99978125,24,6178.500922,5584.725921,-0.165708731,-0.309137249,-1.785371358,-0.450278354,-0.079077259,-0.113308652,-0.13248271,22.99901424,23,24.99557303,25,23.99507167,24,25.94798576,26,25.61279322,26,24.30393788,25,23.99980747,24,4455.079236,7659.052692,-0.020463071,-0.396822876,-1.531449079,-0.327930131,-0.068434136,-0.203353574,-0.493641207
 03/18  16:00:00,23.99922304,24,23.99289273,24,23.99434546,24,24.00058087,24,23.99934489,24,23.99988403,24,23.99986114,24,5931.920505,4833.991992,-0.1700204,-0.31154077,-1.784533893,-0.459098311,-0.081523723,-0.123436039,-0.135678269,22.99942621,23,24.9968246,25,23.99640182,24,25.95465376,26,24.93720695,25,23.98836582,24,23.99993042,24,5217.74118,6629.474731,-0.023379405,-0.399357121,-1.531486125,-0.446644838,-0.134631504,-0.216494794,-0.497587806
 03/18  16:15:00,23.85866215,24,23.94983074,24,23.94146716,24,23.80435474,24,24.00001283,24,23.81573888,24,23.99562401,24,1978.215389,4132.845868,-0.197658412,-0.337843265,-1.824927802,-0.473727228,-0.112899738,-0.129518584,-0.164318965,23.15926533,26,24.64982209,26,23.94424691,24,24.84558665,26,24.73306082,25,23.84481849,24,24.79759155,25,884.7551841,5667.902904,-0.095578096,-0.426083595,-1.766677378,-0.502509664,-0.168091111,-0.083853399,-0.483000642
 03/18  16:30:00,23.68924455,24,23.87209622,24,23.8576114,24,23.59667494,24,23.99630284,24,23.62110322,24,23.99526298,24,1904.885444,3489.089885,-0.219367231,-0.358600023,-1.873955799,-0.489025087,-0.146482409,-0.147886718,-0.196028319,23.23479948,25,23.61765036,24,23.89132695,24,23.51327994,24,22.47444602,22,23.73762908,25,24.04860903,24,5582.009014,4785.037556,-0.292339655,-0.442770811,-2.079106868,-0.942532331,-0.194716583,-0.219883172,-0.475310617
 03/18  16:45:00,23.56664575,24,23.78638293,24,23.776459,24,23.46858878,24,23.96011084,24,23.49798073,24,23.9956115,24,1867.126772,2784.787556,-0.241847456,-0.378185768,-1.908750189,-0.510694261,-0.170332165,-0.167440221,-0.22160363,23.26221157,26,23.77647147,26,23.84846137,24,23.74096277,26,23.12843357,25,23.67503201,24,24.84461516,25,741.8796825,3819.137219,-0.280395332,-0.456874089,-2.047382118,-0.870391312,-0.212252477,-0.104149752,-0.476615
 03/18  17:00:00,23.49154055,24,23.70693466,24,23.71076228,24,23.4096711,24,23.88631681,24,23.44264731,24,23.9960466,24,1834.875264,2174.499087,-0.263411302,-0.395222996,-1.92971307,-0.539939935,-0.184326428,-0.186939676,-0.240361071,23.29279261,25,23.7351603,24,23.79540651,24,23.65117042,24,21.96944817,22,23.5986288,25,24.0098478,24,3952.08187,2982.170176,-0.297410982,-0.472023715,-2.077628034,-1.115471234,-0.232593475,-0.261007418,-0.478200363
 03/18  17:15:00,23.43828748,24,23.63362465,24,23.65567435,24,23.37444626,24,23.77993862,24,23.41211984,24,23.99667404,24,1821.119234,1662.944253,-0.285095146,-0.410896615,-1.947069051,-0.578639569,-0.195409839,-0.210527165,-0.256722885,23.29666587,26,23.68425369,26,23.74999543,24,23.57599671,26,22.54015259,25,23.54193159,24,24.81824153,25,532.0043726,2280.609261,-0.316974749,-0.48652195,-2.10665963,-1.036131141,-0.250748368,-0.151597393,-0.484950065
